-14.7804	-7.6571
10.1614	1.9406
-2.1252	5.5329
12.0733	11.9406
4.9566	-1.833
-2.4282	-3.1712
5.3559	1.0775
0.9056	6.0912
4.0717	-13.2559
-14.2881	6.4607
2.4045	-5.8726
0.3039	-11.4404
0.8652	-2.5876
0.5073	-15.7351
7.8093	4.8867
-12.1015	8.1093
-1.0792	6.4651
5.1641	-9.8765
-14.1523	-5.8717
12.6019	0.1219
0.5887	9.506
-0.512	8.2027
1.4247	11.8288
-2.3154	-14.0162
-13.3741	11.3321
-9.2728	0.9121
-2.0493	10.6694
-4.1385	-13.9779
-5.8389	0.3278
2.8976	-14.4178
13.7699	3.2684
4.3897	-0.1321
3.6443	4.6645
-5.3133	8.1109
-9.1659	-1.824
-1.4309	-10.0014
4.3458	3.3239
8.5701	13.8312
11.0705	-3.6343
-13.049	4.6153
-0.9644	-6.5051
-6.8893	-5.1748
5.6846	-15.6204
-6.4594	-15.2011
15.7211	4.8028
15.0255	-1.8476
-2.7922	-15.6381
14.2166	-7.2675
-6.8141	-11.8299
-16.3282	-5.9127
-5.3867	10.7128
-15.855	5.1705
6.6137	-2.7281
2.9223	12.9283
14.6103	8.2096
6.8106	-12.7667
-16.0991	-3.1338
-2.6417	8.3149
-4.8335	-11.4529
16.4284	-3.6582
-8.3316	6.2868
9.151	-0.4544
-15.5192	1.3096
-14.8823	9.4444
-12.5751	-8.7413
-0.8417	9.5505
6.7677	7.4225
0.0838	-4.2696
6.4315	4.9455
0.4433	1.7012
-9.2324	10.2785
-8.176	8.1175
-3.6663	14.2785
9.9939	10.6601
-6.0053	-9.0205
5.2904	-5.3653
-2.9051	-5.7846
-5.4994	-12.8449
-4.7479	16.0276
1.2633	-17.5543
2.7635	-8.8557
-13.6268	0.6206
13.578	-9.4582
-8.7779	-10.8153
-12.5089	9.7611
2.178	-0.6593
3.0839	10.183
6.1219	-8.2429
13.7406	4.8471
-7.8035	-14.466
9.7092	-9.3856
11.359	8.9838
17.525	-1.1232
12.5596	-4.0884
-10.046	-3.6411
16.8068	0.9433
3.6265	-11.9374
14.1705	-5.1096
7.4405	-14.78
-10.8457	6.0362
-11.236	11.325
1.0776	2.9633
-4.7302	-4.8084
-12.3317	-12.5095
-0.3162	16.1116
-8.346	11.7225
2.4961	15.3444
7.8399	-9.8768
16.6263	3.0436
-8.8932	-7.6513
2.8379	6.3842
12.5511	-7.209
-8.5859	3.028
-10.7878	-9.3238
-5.7677	-3.3078
-6.4014	6.7785
-7.4373	-0.8015
-3.4747	-12.6978
-4.4815	9.3779
-0.7595	13.7452
12.1715	2.2728
4.1007	14.3111
2.9465	-4.1165
-8.2104	-4.0846
1.9022	-11.2432
-6.5713	9.3243
5.9971	12.1523
-2.8331	3.6355
-11.014	1.0582
9.7005	-14.6269
-4.3895	2.6473
14.7125	-3.5754
-10.5434	2.9355
-6.8063	13.8319
11.5182	0.9907
8.1745	1.0603
-1.025	-1.5032
-3.9903	5.5155
13.8768	0.8312
2.8323	-17.2913
12.3156	-11.0718
-10.6364	-6.9565
-13.0516	-4.3921
-6.4166	-1.8629
9.9151	-7.7936
0.1214	-7.7785
8.4113	-8.3498
10.9717	-6.5111
-6.7209	2.5288
-9.2516	4.4678
1.6435	16.9369
-0.1443	10.9166
8.1952	-4.6057
5.0833	8.3119
2.4173	-2.4294
-4.4826	-9.0853
11.5021	13.2026
-0.3004	-0.2537
-16.9433	-0.3059
8.824	9.2729
11.2497	6.6882
12.669	-1.8381
-2.806	1.0114
8.453	-12.5053
5.7263	14.6652
-11.712	-10.741
8.6624	12.2691
3.3022	8.5995
2.531	1.6436
-16.0754	6.9833
-12.2525	12.3526
6.7925	1.2802
16.2078	-6.3202
-4.1386	-16.3832
4.6386	-16.8678
0.0559	-13.5074
-11.8965	-5.4983
0.9868	-5.5024
9.3336	-2.7294
-0.359	3.2615
4.5152	-8.2338
-9.9109	8.887
-15.7081	2.7421
2.6082	-7.4055
4.2304	5.9665
-7.8795	15.0188
-2.217	15.3144
5.646	6.3954
-1.4502	-17.041
13.8228	10.8533
9.8971	7.1539
-2.152	13.1774
-14.1983	-3.4044
-12.9525	2.7804
11.2979	4.5761
11.1122	-9.6776
-2.8659	17.3951
2.6707	-15.9196
4.9332	-6.8037
-5.4937	12.2142
-11.9212	3.8228
4.3445	17.072
7.3214	-5.7245
12.8061	8.2657
-14.9246	3.9807
1.7267	4.2667
-10.2439	-11.6759
-3.9301	-7.6759
-17.3274	3.1206
4.7831	10.962
6.9352	-1.0437
-12.3772	-0.744
-3.1947	-1.3642
-9.751	12.9712
10.2518	3.5288
1.4211	-13.9179
1.3051	13.6068
-2.126	-7.7129
-8.3743	-5.6096
-1.5419	-4.7982
-15.8995	-1.7682
11.1736	-2.1273
-11.1864	-2.1736
-7.0336	5.4004
-10.1747	-13.6694
-15.2567	-0.4185
-14.0785	-1.4171
-14.2029	-8.9538
-3.2149	12.0954
-16.9915	1.3102
-12.8901	-7.2079
6.9677	16.051
-9.4279	7.3087
7.7285	-11.3107
6.1755	9.9865
0.0007	12.5445
-4.7762	-0.8149
1.8656	8.9917
10.6486	-0.7714
-10.8454	9.9521
4.9519	-11.4303
-7.4819	-9.7459
14.0763	-0.6413
-9.3112	-9.2784
-3.0797	-11.0453
14.7047	6.196
8.2756	6.5906
-7.5626	10.3892
-2.4852	-9.0915
-9.0237	-12.8885
9.1094	5.3366
10.4603	12.2068
9.4382	-10.8394
-15.1646	-4.6196
-13.9215	-10.6486
10.106	-12.4746
